"id;""pays"";""prix"";""carburant"";""km"";""statut_vendeur_particulier"";""departement_2"";""marque_2"";""annee"";""mois"""
"10763504;""FR"";10500;""Diesel"";100000;1;26;""citroen"";""2017"";""06"""
"10643088;""FR"";11000;""Diesel"";127500;1;67;""citroen"";""2017"";""06"""
"10650665;""FR"";19900;""Diesel"";19000;1;95;""citroen"";""2017"";""06"""
"10690260;""FR"";14800;""Diesel"";63000;1;6;""citroen"";""2017"";""06"""
"10655373;""FR"";15000;""Diesel"";65000;1;95;""citroen"";""2017"";""06"""
"10645283;""FR"";6490;""Essence"";174000;1;59;""volkswagen"";""2017"";""06"""
"10759583;""FR"";9500;""Essence"";57000;1;91;""volkswagen"";""2017"";""06"""
"10759434;""FR"";26500;""Diesel"";31700;1;62;""infiniti"";""2017"";""06"""
"10734221;""FR"";4400;""Diesel"";33000;1;85;""volvo"";""2017"";""06"""
"10679457;""FR"";30300;""Essence"";23800;1;62;""mercedes"";""2017"";""06"""
"10726284;""FR"";18500;""Essence"";8500;1;82;""peugeot"";""2017"";""06"""
"10539509;""FR"";16800;""Diesel"";27440;1;34;""citroen"";""2017"";""05"""
"10539733;""FR"";22200;""Diesel"";5800;1;70;""citroen"";""2017"";""05"""
"10551020;""FR"";6490;""Diesel"";135000;1;77;""citroen"";""2017"";""05"""
"10557301;""FR"";6999;""Diesel"";100000;1;57;""citroen"";""2017"";""05"""
"10560373;""FR"";8500;""Diesel"";127000;1;31;""citroen"";""2017"";""05"""
"10564910;""FR"";6000;""Diesel"";100000;1;69;""citroen"";""2017"";""05"""
"10566297;""FR"";13300;""Diesel"";39300;1;93;""citroen"";""2017"";""05"""
"10567763;""FR"";11000;""Diesel"";91000;1;31;""citroen"";""2017"";""05"""
"10569721;""FR"";12000;""Diesel"";130000;1;59;""citroen"";""2017"";""05"""
"10573726;""FR"";9900;""Diesel"";65000;1;69;""citroen"";""2017"";""05"""
"10573951;""FR"";15800;""Diesel"";97000;1;68;""citroen"";""2017"";""05"""
"10575329;""FR"";12500;""Essence"";17000;1;17;""citroen"";""2017"";""05"""
"10576357;""FR"";11700;""Diesel"";65000;1;62;""citroen"";""2017"";""05"""
"10582039;""FR"";9000;""Diesel"";135000;1;31;""citroen"";""2017"";""05"""
"10591622;""FR"";12500;""Diesel"";38000;1;69;""citroen"";""2017"";""05"""
"10592852;""FR"";12200;""Essence"";23000;1;90;""citroen"";""2017"";""05"""
"10600394;""FR"";4800;""Diesel"";149000;1;77;""citroen"";""2017"";""05"""
"10600678;""FR"";15000;""Diesel"";86000;1;62;""citroen"";""2017"";""05"""
"10618012;""FR"";14000;""Essence"";30000;1;45;""citroen"";""2017"";""06"""
"10482346;""FR"";11700;""Diesel"";64000;1;95;""citroen"";""2017"";""05"""
"10519860;""FR"";9000;""Diesel"";95600;1;77;""citroen"";""2017"";""05"""
"10583093;""FR"";9500;""Diesel"";108000;1;75;""citroen"";""2017"";""05"""
"10544472;""FR"";8390;""Diesel"";82100;1;62;""citroen"";""2017"";""05"""
"10591953;""FR"";15500;""Essence"";1500;1;82;""bmw"";""2017"";""05"""
"10517812;""FR"";21000;""Diesel"";90000;1;74;""audi"";""2017"";""05"""
"10603040;""FR"";27900;""Essence"";25000;1;78;""audi"";""2017"";""06"""
"10479353;""FR"";25900;""Diesel"";68100;1;44;""audi"";""2017"";""05"""
"10508501;""FR"";21990;""Diesel"";60000;1;54;""audi"";""2017"";""05"""
"10571796;""FR"";21300;""Diesel"";98000;1;34;""audi"";""2017"";""05"""
"10612694;""FR"";3000;""Essence"";112000;1;62;""mg"";""2017"";""06"""
"10468917;""FR"";12500;""Essence"";110000;1;63;""audi"";""2017"";""05"""
"10477002;""FR"";15500;""Essence"";38700;1;31;""audi"";""2017"";""05"""
"10463259;""FR"";10500;""Diesel"";169000;1;68;""bmw"";""2017"";""05"""
"10452311;""FR"";9450;""Diesel"";126500;1;67;""bmw"";""2017"";""05"""
"10501221;""FR"";29500;""Diesel"";52000;1;59;""bmw"";""2017"";""05"""
"10492146;""FR"";27900;""Diesel"";99500;1;31;""bmw"";""2017"";""05"""
"10589155;""FR"";36500;""Diesel"";67500;1;68;""bmw"";""2017"";""05"""
"10570001;""FR"";24000;""Diesel"";166000;1;44;""bmw"";""2017"";""05"""
"10470921;""FR"";18690;""Diesel"";135700;1;83;""jaguar"";""2017"";""05"""
"10605581;""FR"";1500;""Essence"";112700;1;59;""peugeot"";""2017"";""06"""
"10515225;""FR"";3800;""Essence"";72000;1;45;""peugeot"";""2017"";""05"""
"10564940;""FR"";5300;""Essence"";47500;1;60;""peugeot"";""2017"";""05"""
"10603616;""FR"";7500;""Essence"";2400;1;68;""peugeot"";""2017"";""06"""
"10615385;""FR"";3600;""Diesel"";144190;1;67;""peugeot"";""2017"";""06"""
"10462724;""FR"";11000;""Diesel"";125000;1;26;""alfa romeo"";""2017"";""05"""
"10466683;""FR"";3900;""Diesel"";125000;1;54;""peugeot"";""2017"";""05"""
"10480098;""FR"";6000;""Essence"";69000;1;39;""peugeot"";""2017"";""05"""
"10493266;""FR"";3990;""Essence"";107000;1;26;""peugeot"";""2017"";""05"""
"10500336;""FR"";5000;""Essence"";83000;1;97;""peugeot"";""2017"";""05"""
"10502879;""FR"";3700;""Diesel"";148500;1;29;""peugeot"";""2017"";""05"""
"10522300;""FR"";2990;""Diesel"";145000;1;91;""peugeot"";""2017"";""05"""
"10551653;""FR"";4700;""Diesel"";83400;1;83;""peugeot"";""2017"";""05"""
"10566097;""FR"";3500;""Diesel"";175000;1;45;""peugeot"";""2017"";""05"""
"8787410;""FR"";11800;""Diesel"";95000;1;45;""peugeot"";""2017"";""02"""
"8723221;""FR"";9500;""Diesel"";115;1;59;""saab"";""2017"";""02"""
"8760175;""FR"";99990;""Essence"";45000;1;75;""porsche"";""2017"";""02"""
"8773296;""FR"";77997;""Essence"";88000;1;68;""porsche"";""2017"";""02"""
"8768763;""FR"";8900;""Diesel"";138000;1;68;""volvo"";""2017"";""02"""
"8749398;""FR"";11000;""Diesel"";65000;1;33;""citroen"";""2017"";""02"""
"8766881;""FR"";13900;""Essence"";29000;1;93;""citroen"";""2017"";""02"""
"8772971;""FR"";11490;""Diesel"";93000;1;44;""citroen"";""2017"";""02"""
"8795705;""FR"";8900;""Essence"";115000;1;31;""citroen"";""2017"";""02"""
"8806210;""FR"";9000;""Diesel"";115000;1;78;""citroen"";""2017"";""02"""
"8834068;""FR"";16900;""Diesel"";19200;1;44;""ds"";""2017"";""02"""
"8842503;""FR"";7500;""Diesel"";101000;1;26;""citroen"";""2017"";""02"""
"8846229;""FR"";11200;""Diesel"";65000;1;21;""citroen"";""2017"";""02"""
"8828621;""FR"";11500;""Diesel"";110000;1;95;""citroen"";""2017"";""02"""
"8839242;""FR"";15900;""Essence"";15000;1;6;""citroen"";""2017"";""02"""
"8785972;""FR"";6200;""Diesel"";78000;1;30;""hyundai"";""2017"";""02"""
"8805500;""FR"";12000;""Diesel"";4000;1;26;""peugeot"";""2017"";""02"""
"8728551;""FR"";15600;""Diesel"";79500;1;31;""peugeot"";""2017"";""02"""
"8733179;""FR"";16500;""Diesel"";74000;1;31;""peugeot"";""2017"";""02"""
"8725874;""FR"";26500;""Essence"";139400;1;57;""audi"";""2017"";""02"""
"8713429;""FR"";3250;""Diesel"";109223;1;62;""peugeot"";""2017"";""02"""
"8759920;""FR"";3000;""Diesel"";130000;1;59;""peugeot"";""2017"";""02"""
"8819313;""FR"";2900;""Essence"";140000;1;59;""peugeot"";""2017"";""02"""
"8700520;""FR"";15200;""Diesel"";14000;1;25;""peugeot"";""2017"";""02"""
"8746764;""FR"";19590;""Diesel"";24500;1;68;""peugeot"";""2017"";""02"""
"8759650;""FR"";16500;""Diesel"";7000;1;90;""peugeot"";""2017"";""02"""
"8781573;""FR"";15000;""Diesel"";52000;1;62;""peugeot"";""2017"";""02"""
"8689229;""FR"";13400;""Diesel"";46700;1;21;""peugeot"";""2017"";""02"""
"8723334;""FR"";16500;""Diesel"";34000;1;68;""peugeot"";""2017"";""02"""
"8727062;""FR"";18990;""Diesel"";4250;1;1;""peugeot"";""2017"";""02"""
"8734675;""FR"";15880;""Diesel"";47000;1;44;""peugeot"";""2017"";""02"""
"8737579;""FR"";11450;""Diesel"";122000;1;49;""peugeot"";""2017"";""02"""
"8764941;""FR"";13690;""Diesel"";70000;1;69;""peugeot"";""2017"";""02"""
"8769747;""FR"";29600;""Essence"";4500;1;70;""peugeot"";""2017"";""02"""
"8775041;""FR"";15500;""Diesel"";57000;1;30;""peugeot"";""2017"";""02"""
"8778579;""FR"";13500;""Diesel"";98500;1;2;""peugeot"";""2017"";""02"""
"8812039;""FR"";8600;""Diesel"";140000;1;41;""peugeot"";""2017"";""02"""
"17055870;""FR"";2500;""Diesel"";200000;1;84;""renault"";""2018"";""01"""
"16997225;""FR"";3500;""Essence"";75000;1;69;""fiat"";""2018"";""01"""
"17108371;""FR"";3300;""Essence"";90000;1;66;""chevrolet"";""2018"";""01"""
"17041673;""FR"";2999;""Diesel"";134000;1;94;""citroen"";""2018"";""01"""
"17073810;""FR"";12000;""Diesel"";6900;1;23;""toyota"";""2018"";""01"""
"16965829;""FR"";10000;""Diesel"";88500;1;45;""mazda"";""2017"";""12"""
"16993851;""FR"";11999;""Diesel"";55000;1;86;""renault"";""2018"";""01"""
"17159001;""FR"";16700;""Essence"";3900;1;74;""renault"";""2018"";""01"""
"17101706;""FR"";8000;""Diesel"";137000;1;76;""dacia"";""2018"";""01"""
"16960895;""FR"";2400;""Essence"";119000;1;78;""ford"";""2017"";""12"""
"17013575;""FR"";5300;""Essence"";53000;1;92;""smart"";""2018"";""01"""
"17142656;""FR"";23000;""Diesel"";16000;1;41;""renault"";""2018"";""01"""
"17021375;""FR"";2800;""Diesel"";140000;1;57;""opel"";""2018"";""01"""
"16994336;""FR"";4800;""Diesel"";135000;1;33;""renault"";""2018"";""01"""
"16996910;""FR"";6300;""Diesel"";163000;1;59;""renault"";""2018"";""01"""
"17000089;""FR"";3500;""Diesel"";187000;1;16;""renault"";""2018"";""01"""
"17184809;""FR"";6300;""Diesel"";138770;1;57;""renault"";""2018"";""01"""
"16956871;""FR"";27500;""Diesel"";22000;1;13;""hyundai"";""2017"";""12"""
"17031011;""FR"";3000;""Essence"";113000;1;58;""renault"";""2018"";""01"""
"17137898;""FR"";2500;""Essence"";158000;1;73;""renault"";""2018"";""01"""
"17162937;""FR"";9600;""Essence"";15100;1;66;""renault"";""2018"";""01"""
"16978316;""FR"";2700;""Diesel"";180700;1;42;""seat"";""2017"";""12"""
"17068145;""FR"";6290;""Diesel"";178000;1;90;""nissan"";""2018"";""01"""
"17016579;""FR"";7500;""Diesel"";94324;1;13;""bmw"";""2018"";""01"""
"16994337;""FR"";11000;""Diesel"";161000;1;64;""bmw"";""2018"";""01"""
"17063780;""FR"";16000;""Diesel"";74500;1;24;""bmw"";""2018"";""01"""
"17146521;""FR"";26500;""Diesel"";110000;1;59;""bmw"";""2018"";""01"""
"17078548;""FR"";5000;""Diesel"";200000;1;13;""kia"";""2018"";""01"""
"17132962;""FR"";6500;""Essence"";121500;1;33;""nissan"";""2018"";""01"""
"17106789;""FR"";11900;""Diesel"";25000;1;95;""citroen"";""2018"";""01"""
"17039576;""FR"";17500;""Diesel"";80000;1;38;""mercedes"";""2018"";""01"""
"17155511;""FR"";8000;""Diesel"";155000;1;69;""mercedes"";""2018"";""01"""
"17033784;""FR"";4500;""Diesel"";18500;1;90;""mercedes"";""2018"";""01"""
"17134143;""FR"";6500;""Diesel"";150000;1;27;""kia"";""2018"";""01"""
"16959042;""FR"";9400;""Diesel"";122000;1;76;""alfa romeo"";""2017"";""12"""
"17043908;""FR"";16000;""Diesel"";77535;1;33;""volkswagen"";""2018"";""01"""
"17024205;""FR"";3000;""Diesel"";188000;1;66;""chrysler"";""2018"";""01"""
"17052259;""FR"";3000;""Diesel"";149990;1;41;""fiat"";""2018"";""01"""
"17050547;""FR"";7200;""Diesel"";155000;1;87;""renault"";""2018"";""01"""
"17059229;""FR"";5000;""Diesel"";90000;1;59;""peugeot"";""2018"";""01"""
"17128484;""FR"";5000;""Diesel"";171800;1;49;""opel"";""2018"";""01"""
"16948689;""FR"";16200;""Diesel"";120600;1;39;""audi"";""2017"";""12"""
"17120262;""FR"";13900;""Diesel"";59000;1;31;""audi"";""2018"";""01"""
"16979300;""FR"";16800;""Diesel"";140000;1;68;""audi"";""2017"";""12"""
"16988161;""FR"";8500;""Diesel"";153000;1;72;""audi"";""2018"";""01"""
"17155558;""FR"";13000;""Diesel"";74500;1;42;""audi"";""2018"";""01"""
"16981218;""FR"";26999;""Diesel"";90540;1;26;""audi"";""2017"";""12"""
"17058444;""FR"";7000;""Essence"";92000;1;92;""citroen"";""2018"";""01"""
"17124205;""FR"";5900;""Diesel"";164000;1;49;""citroen"";""2018"";""01"""
"17169353;""FR"";5800;""Diesel"";180000;1;59;""citroen"";""2018"";""01"""
"17020333;""FR"";14900;""Diesel"";45000;1;24;""citroen"";""2018"";""01"""
"17046563;""FR"";19900;""Essence"";94000;1;91;""audi"";""2018"";""01"""
"17130829;""FR"";8700;""Diesel"";171000;1;6;""bmw"";""2018"";""01"""
"17024245;""FR"";4500;""Diesel"";160000;1;5;""peugeot"";""2018"";""01"""
"17025604;""FR"";4500;""Diesel"";175000;1;24;""peugeot"";""2018"";""01"""
"17089451;""FR"";4600;""Diesel"";142000;1;72;""peugeot"";""2018"";""01"""
"17055920;""FR"";5500;""Diesel"";108500;1;59;""peugeot"";""2018"";""01"""
"17165300;""FR"";26500;""Diesel"";122000;1;93;""mercedes"";""2018"";""01"""
"17154399;""FR"";4750;""Essence"";161800;1;38;""peugeot"";""2018"";""01"""
"16993491;""FR"";6600;""Diesel"";145000;1;44;""peugeot"";""2018"";""01"""
"17003250;""FR"";7900;""Essence"";160;1;79;""peugeot"";""2018"";""01"""
"16988440;""FR"";7000;""Essence"";56000;1;59;""fiat"";""2018"";""01"""
"16990173;""FR"";39500;""Essence"";99500;1;51;""porsche"";""2018"";""01"""
"16951086;""FR"";20490;""Essence"";15000;1;67;""ds"";""2017"";""12"""
"16976391;""FR"";12000;""Essence"";21000;1;30;""kia"";""2017"";""12"""
"16999224;""FR"";20900;""Diesel"";16047;1;57;""peugeot"";""2018"";""01"""
"17024894;""FR"";19000;""Essence"";30000;1;69;""peugeot"";""2018"";""01"""
"17112194;""FR"";30500;""Diesel"";3300;1;67;""peugeot"";""2018"";""01"""
"16979308;""FR"";3990;""Diesel"";86583;1;77;""toyota"";""2017"";""12"""
"16969910;""FR"";3000;""Diesel"";146500;1;63;""renault"";""2017"";""12"""
"17027242;""FR"";2500;""Diesel"";185500;1;37;""renault"";""2018"";""01"""
"17078569;""FR"";2900;""Diesel"";199000;1;95;""renault"";""2018"";""01"""
"17085018;""FR"";6250;""Diesel"";99000;1;59;""renault"";""2018"";""01"""
"17100854;""FR"";2500;""Essence"";115000;1;31;""renault"";""2018"";""01"""
"17013676;""FR"";4800;""Diesel"";194;1;60;""volkswagen"";""2018"";""01"""
"17061367;""FR"";5000;""Diesel"";196000;1;57;""volkswagen"";""2018"";""01"""
