id,pays,prix,carburant,km,statut_vendeur_particulier,departement_2,marque_2,annee,mois,poid,id
10373853,FR,5390,Diesel,95200,0,38,peugeot,2017,5,1786,2017.Diesel
10432780,FR,7590,Diesel,117000,0,76,peugeot,2017,5,1786,2017.Diesel
7444767,FR,12700,Diesel,10200,0,76,renault,2016,10,1102,2016.Diesel
7400536,FR,4000,Diesel,105000,1,77,ford,2016,10,1102,2016.Diesel
7414193,FR,8760,Diesel,71539,0,35,renault,2016,10,1102,2016.Diesel
7458978,FR,3300,Diesel,175000,1,59,renault,2016,10,1102,2016.Diesel
7489383,FR,20688,Diesel,10,0,73,renault,2016,10,1102,2016.Diesel
7686461,FR,16990,Diesel,144900,0,91,audi,2016,11,1102,2016.Diesel
7793910,FR,56900,Diesel,12306,0,31,bmw,2016,11,1102,2016.Diesel
7810136,FR,14990,Essence,2507,0,26,peugeot,2016,11,225,2016.Essence
9926893,FR,8500,Diesel,61000,1,21,peugeot,2017,4,1786,2017.Diesel
10643498,FR,21490,Diesel,55496,0,85,bmw,2017,6,1786,2017.Diesel
10625457,FR,3990,Diesel,194000,0,34,peugeot,2017,6,1786,2017.Diesel
8604590,FR,21990,Diesel,4101,0,63,citroen,2017,1,1786,2017.Diesel
8608008,FR,13490,Diesel,43000,0,77,citroen,2017,1,1786,2017.Diesel
8616522,FR,14490,Diesel,29785,0,83,citroen,2017,1,1786,2017.Diesel
8638120,FR,9790,Diesel,115391,0,78,citroen,2017,1,1786,2017.Diesel
8558672,FR,21900,Hybride essence Ǹlectrique,11074,0,95,lexus,2017,1,1,2017.Hybride essence Ǹlectrique
8565662,FR,15290,Essence,89997,0,56,audi,2017,1,683,2017.Essence
8680779,FR,22254,Diesel,62298,0,94,bmw,2017,2,1786,2017.Diesel
8628098,FR,32000,Diesel,94000,1,69,bmw,2017,1,1786,2017.Diesel
8594817,FR,5990,Diesel,60085,0,2,peugeot,2017,1,1786,2017.Diesel
8538586,FR,19470,Essence,24000,0,57,bmw,2017,1,683,2017.Essence
8573251,FR,9990,Essence,56067,0,59,peugeot,2017,1,683,2017.Essence
8649282,FR,6490,Diesel,143895,0,77,peugeot,2017,2,1786,2017.Diesel
10267004,FR,6990,Diesel,49000,0,71,peugeot,2017,5,1786,2017.Diesel
10148755,FR,12990,Essence,10,0,14,peugeot,2017,4,683,2017.Essence
10537596,FR,3200,Diesel,170422,0,2,peugeot,2017,5,1786,2017.Diesel
10543706,FR,2800,Essence,152459,0,26,peugeot,2017,5,683,2017.Essence
10556414,FR,5490,Diesel,185000,0,62,peugeot,2017,5,1786,2017.Diesel
10590015,FR,5800,Diesel,125000,0,63,peugeot,2017,5,1786,2017.Diesel
10455370,FR,10490,Diesel,55000,0,29,peugeot,2017,5,1786,2017.Diesel
10517861,FR,10990,Diesel,46190,0,60,peugeot,2017,5,1786,2017.Diesel
10526877,FR,17490,Essence,10,0,80,peugeot,2017,5,683,2017.Essence
10535417,FR,9990,Diesel,105000,0,67,peugeot,2017,5,1786,2017.Diesel
7371118,FR,29990,Diesel,8900,0,13,audi,2016,10,1102,2016.Diesel
7461555,FR,34500,Diesel,5,0,24,audi,2016,10,1102,2016.Diesel
7462323,FR,9500,Diesel,56400,1,25,citroen,2016,10,1102,2016.Diesel
7369157,FR,17990,Diesel,59000,0,56,citroen,2016,10,1102,2016.Diesel
7472030,FR,36990,Diesel,10,0,33,audi,2016,10,1102,2016.Diesel
7396873,FR,248000,Diesel,59900,1,44,audi,2016,10,1102,2016.Diesel
7384526,FR,49900,Diesel,22500,0,68,bmw,2016,10,1102,2016.Diesel
7462957,FR,6000,Diesel,105600,1,30,peugeot,2016,10,1102,2016.Diesel
7367867,FR,19826,Diesel,1,0,30,citroen,2016,10,1102,2016.Diesel
7391225,FR,14800,Diesel,33100,0,89,citroen,2016,10,1102,2016.Diesel
9029416,FR,11000,Diesel,63000,0,64,citroen,2017,2,1786,2017.Diesel
9038363,FR,23500,Diesel,37800,0,76,citroen,2017,2,1786,2017.Diesel
8868996,FR,10000,Diesel,116000,1,44,citroen,2017,2,1786,2017.Diesel
9009729,FR,6900,Diesel,110000,0,33,citroen,2017,2,1786,2017.Diesel
9013125,FR,20990,Diesel,128000,0,37,audi,2017,2,1786,2017.Diesel
8887489,FR,3900,Essence,89400,0,88,peugeot,2017,2,683,2017.Essence
8903925,FR,5900,Essence,47908,0,1,peugeot,2017,2,683,2017.Essence
8931195,FR,5000,Essence,105564,1,74,peugeot,2017,2,683,2017.Essence
10338775,FR,25200,Diesel,56000,1,33,bmw,2017,5,1786,2017.Diesel
10415473,FR,9490,Essence,2000,0,37,peugeot,2017,5,683,2017.Essence
10361097,FR,30900,Diesel,9500,0,31,bmw,2017,5,1786,2017.Diesel
10394144,FR,13690,Diesel,46113,0,75,mercedes-benz,2017,5,1786,2017.Diesel
10438484,FR,2490,Diesel,171600,0,89,peugeot,2017,5,1786,2017.Diesel
10376036,FR,4200,Diesel,137000,1,74,peugeot,2017,5,1786,2017.Diesel
10334228,FR,13990,Essence,10,0,33,peugeot,2017,5,683,2017.Essence
10352111,FR,4990,Diesel,100000,0,77,peugeot,2017,5,1786,2017.Diesel
7489285,FR,14950,Diesel,41000,0,73,dacia,2016,10,1102,2016.Diesel
7435051,FR,9900,Diesel,80000,0,31,renault,2016,10,1102,2016.Diesel
7494376,FR,15950,Diesel,57000,1,38,renault,2016,10,1102,2016.Diesel
7417828,FR,28900,Diesel,116600,0,25,bmw,2016,10,1102,2016.Diesel
7834511,FR,9990,Essence,18217,0,85,peugeot,2016,11,225,2016.Essence
7710085,FR,3400,Diesel,184000,0,81,peugeot,2016,11,1102,2016.Diesel
7689971,FR,8700,Diesel,62960,0,10,peugeot,2016,11,1102,2016.Diesel
9929706,FR,7250,Essence,51000,1,93,peugeot,2017,4,683,2017.Essence
9938768,FR,14490,Essence,5,0,31,peugeot,2017,4,683,2017.Essence
9954859,FR,9200,Essence,46000,1,29,peugeot,2017,4,683,2017.Essence
9990633,FR,13900,Diesel,17900,1,72,peugeot,2017,4,1786,2017.Diesel
8593037,FR,6790,Diesel,141000,0,45,citroen,2017,1,1786,2017.Diesel
8616070,FR,13990,Essence,12622,0,31,citroen,2017,1,683,2017.Essence
8541148,FR,39990,Diesel,27302,0,38,audi,2017,1,1786,2017.Diesel
8576963,FR,41000,Essence,55600,1,30,audi,2017,1,683,2017.Essence
8540728,FR,38990,Essence,22469,0,44,audi,2017,1,683,2017.Essence
8643930,FR,11690,Essence,6500,0,34,peugeot,2017,1,683,2017.Essence
8534736,FR,8990,Essence,49289,0,2,peugeot,2017,1,683,2017.Essence
8563215,FR,12680,Diesel,25800,0,85,peugeot,2017,1,1786,2017.Diesel
8570395,FR,11490,Diesel,36475,0,45,peugeot,2017,1,1786,2017.Diesel
10253505,FR,4520,Diesel,122500,1,6,peugeot,2017,5,1786,2017.Diesel
10139407,FR,11090,Essence,28351,0,93,peugeot,2017,4,683,2017.Essence
10612757,FR,4400,Diesel,140000,0,1,peugeot,2017,6,1786,2017.Diesel
10460866,FR,4350,Diesel,90000,0,42,peugeot,2017,5,1786,2017.Diesel
10478042,FR,14980,Diesel,21213,0,94,peugeot,2017,5,1786,2017.Diesel
10504707,FR,7990,Diesel,47123,0,14,peugeot,2017,5,1786,2017.Diesel
10530329,FR,14490,Essence,6706,0,93,peugeot,2017,5,683,2017.Essence
10566060,FR,11800,Diesel,37500,1,30,peugeot,2017,5,1786,2017.Diesel
7393342,FR,23795,Diesel,10,0,77,audi,2016,10,1102,2016.Diesel
7490192,FR,12490,Essence,5,0,33,peugeot,2016,10,225,2016.Essence
7408354,FR,13990,Diesel,18494,0,32,peugeot,2016,10,1102,2016.Diesel
7486300,FR,9990,Diesel,65231,0,40,peugeot,2016,10,1102,2016.Diesel
7461136,FR,29990,Diesel,107950,0,57,bmw,2016,10,1102,2016.Diesel
7488095,FR,20700,Diesel,48000,0,59,volvo,2016,10,1102,2016.Diesel
7448439,FR,14200,Diesel,74839,0,32,peugeot,2016,10,1102,2016.Diesel
7490305,FR,19990,Diesel,10380,0,47,peugeot,2016,10,1102,2016.Diesel
9031459,FR,16500,Diesel,28623,0,67,citroen,2017,2,1786,2017.Diesel
9034887,FR,10990,Diesel,34300,0,72,citroen,2017,2,1786,2017.Diesel
8855514,FR,7999,Essence,20000,0,6,toyota,2017,2,683,2017.Essence
8898870,FR,23154,Diesel,81698,0,42,audi,2017,2,1786,2017.Diesel
8905962,FR,33500,Diesel,9068,0,95,audi,2017,2,1786,2017.Diesel
9006919,FR,29990,Essence,10,0,63,audi,2017,2,683,2017.Essence
9036069,FR,41800,Diesel,15,0,74,audi,2017,2,1786,2017.Diesel
8985850,FR,36900,Diesel,54900,0,6,audi,2017,2,1786,2017.Diesel
9005031,FR,4490,Essence,74000,0,27,peugeot,2017,2,683,2017.Essence
9027273,FR,3990,Essence,57050,0,62,peugeot,2017,2,683,2017.Essence
8861295,FR,10990,Essence,34963,0,13,peugeot,2017,2,683,2017.Essence
8887399,FR,8400,Essence,14200,1,59,peugeot,2017,2,683,2017.Essence
13203039,FR,18750,Diesel,84300,1,57,bmw,2017,9,1786,2017.Diesel
8123940,FR,8900,Diesel,149000,1,56,volkswagen,2016,12,1102,2016.Diesel
8135168,FR,14000,Essence,144000,1,67,volkswagen,2016,12,225,2016.Essence
8161141,FR,17200,Diesel,90000,1,59,volkswagen,2016,12,1102,2016.Diesel
8170150,FR,4600,Diesel,177000,1,88,volkswagen,2016,12,1102,2016.Diesel
8173629,FR,20000,Diesel,78000,1,56,volkswagen,2016,12,1102,2016.Diesel
8177802,FR,9500,Diesel,121650,1,95,volkswagen,2016,12,1102,2016.Diesel
8177974,FR,12700,Diesel,86000,1,21,volkswagen,2016,12,1102,2016.Diesel
8177975,FR,27490,Diesel,30000,1,21,volkswagen,2016,12,1102,2016.Diesel
8086924,FR,8350,Diesel,48000,1,49,hyundai,2016,12,1102,2016.Diesel
8131318,FR,12500,Essence,22700,1,59,hyundai,2016,12,225,2016.Essence
8076277,FR,11000,Essence,98000,1,31,hyundai,2016,12,225,2016.Essence
8035485,FR,8000,Essence,32700,1,31,honda,2016,12,225,2016.Essence
8096088,FR,9990,Diesel,86000,1,72,nissan,2016,12,1102,2016.Diesel
8120349,FR,11000,Diesel,110500,1,13,nissan,2016,12,1102,2016.Diesel
8141990,FR,12500,Diesel,40000,1,57,nissan,2016,12,1102,2016.Diesel
8143481,FR,10500,Diesel,96000,1,30,nissan,2016,12,1102,2016.Diesel
8145065,FR,15800,Diesel,29000,1,59,nissan,2016,12,1102,2016.Diesel
8146381,FR,16000,Diesel,17000,1,91,nissan,2016,12,1102,2016.Diesel
8152141,FR,15000,Diesel,57000,1,83,nissan,2016,12,1102,2016.Diesel
8156135,FR,11700,Diesel,77900,1,31,nissan,2016,12,1102,2016.Diesel
8161911,FR,11000,Essence,73150,1,6,nissan,2016,12,225,2016.Essence
8172987,FR,11500,Diesel,83000,1,79,nissan,2016,12,1102,2016.Diesel
8059022,FR,13500,Diesel,79556,1,67,seat,2016,12,1102,2016.Diesel
8132090,FR,7000,Diesel,123000,1,69,seat,2016,12,1102,2016.Diesel
8134796,FR,18500,Diesel,38000,1,70,seat,2016,12,1102,2016.Diesel
8179240,FR,15900,Diesel,38000,1,62,seat,2016,12,1102,2016.Diesel
8021998,FR,9450,Essence,79900,1,59,mini,2016,12,225,2016.Essence
8036085,FR,10490,Essence,77500,1,34,mini,2016,12,225,2016.Essence
8054998,FR,19900,Diesel,80000,1,34,mini,2016,12,1102,2016.Diesel
8064575,FR,18990,Diesel,49000,1,67,mini,2016,12,1102,2016.Diesel
8073243,FR,10990,Diesel,92000,1,51,mini,2016,12,1102,2016.Diesel
8081637,FR,12900,Essence,25800,1,29,mini,2016,12,225,2016.Essence
8087793,FR,8900,Essence,101000,1,17,mini,2016,12,225,2016.Essence
8095768,FR,7500,Essence,129000,1,33,mini,2016,12,225,2016.Essence
8098713,FR,5800,Essence,111000,1,59,rover,2016,12,225,2016.Essence
8157492,FR,12000,Essence,87000,1,60,mini,2016,12,225,2016.Essence
8183185,FR,13400,Diesel,86000,1,59,mini,2016,12,1102,2016.Diesel
8051204,FR,8500,Diesel,84000,1,47,alfa romeo,2016,12,1102,2016.Diesel
8067627,FR,10500,Diesel,66000,1,6,alfa romeo,2016,12,1102,2016.Diesel
8084680,FR,11500,Essence,55000,1,69,alfa romeo,2016,12,225,2016.Essence
8120711,FR,3300,Essence,60000,1,33,nissan,2016,12,225,2016.Essence
8070504,FR,4490,Diesel,129000,1,62,volkswagen,2016,12,1102,2016.Diesel
8077886,FR,10000,Essence,69900,1,57,volkswagen,2016,12,225,2016.Essence
8095886,FR,12800,Essence,26500,1,44,volkswagen,2016,12,225,2016.Essence
8104148,FR,5000,Diesel,143000,1,21,volkswagen,2016,12,1102,2016.Diesel
8111273,FR,8000,Diesel,119000,1,33,volkswagen,2016,12,1102,2016.Diesel
8140620,FR,7000,Diesel,101180,1,31,volkswagen,2016,12,1102,2016.Diesel
8153410,FR,8500,Diesel,105000,1,54,volkswagen,2016,12,1102,2016.Diesel
8039822,FR,9990,Diesel,99000,1,33,kia,2016,12,1102,2016.Diesel
8057705,FR,7400,Diesel,85000,1,83,kia,2016,12,1102,2016.Diesel
8110429,FR,13000,Diesel,130000,1,51,volvo,2016,12,1102,2016.Diesel
8036051,FR,4500,Essence,40894,1,1,opel,2016,12,225,2016.Essence
8076319,FR,3950,Essence,67000,1,95,opel,2016,12,225,2016.Essence
8059264,FR,5500,Diesel,16300,1,60,opel,2016,12,1102,2016.Diesel
8060878,FR,6800,Diesel,140000,1,59,opel,2016,12,1102,2016.Diesel
8066082,FR,17950,Essence,9500,1,44,opel,2016,12,225,2016.Essence
8108984,FR,8500,Diesel,100000,1,40,opel,2016,12,1102,2016.Diesel
8139834,FR,4450,Diesel,124000,1,91,opel,2016,12,1102,2016.Diesel
8170626,FR,14200,Essence,9850,1,69,ford,2016,12,225,2016.Essence
8070338,FR,5500,Diesel,140000,1,6,ford,2016,12,1102,2016.Diesel
8092586,FR,8400,Diesel,140000,1,59,ford,2016,12,1102,2016.Diesel
8124193,FR,5500,Essence,108000,1,73,ford,2016,12,225,2016.Essence
8094125,FR,4800,Diesel,123000,1,93,volkswagen,2016,12,1102,2016.Diesel
8063162,FR,4400,Electrique,51000,1,94,honda,2016,12,2,2016.Electrique
8034380,FR,2000,Essence,130000,1,59,opel,2016,12,225,2016.Essence
8077855,FR,9700,Diesel,63700,1,10,opel,2016,12,1102,2016.Diesel
8126327,FR,3500,Essence,100000,1,69,opel,2016,12,225,2016.Essence
8160486,FR,6500,Gpl,71000,1,59,opel,2016,12,2,2016.Gpl
8180296,FR,3600,Diesel,140000,1,94,opel,2016,12,1102,2016.Diesel
8051280,FR,7000,Diesel,130000,1,59,chevrolet,2016,12,1102,2016.Diesel
8128635,FR,39990,Essence,41200,1,25,lotus,2016,12,225,2016.Essence
8067089,FR,13900,Essence,22000,1,59,skoda,2016,12,225,2016.Essence
8099695,FR,3500,Diesel,154000,1,81,skoda,2016,12,1102,2016.Diesel
8074752,FR,11950,Essence,73000,1,6,ford,2016,12,225,2016.Essence
8085307,FR,11900,Diesel,29900,1,24,ford,2016,12,1102,2016.Diesel
8099953,FR,25000,Diesel,18000,1,88,ford,2016,12,1102,2016.Diesel
8143186,FR,4400,Diesel,184000,1,1,ford,2016,12,1102,2016.Diesel
8028038,FR,10500,Diesel,76000,1,62,seat,2016,12,1102,2016.Diesel
8037509,FR,6250,Diesel,107300,1,1,seat,2016,12,1102,2016.Diesel
8085808,FR,8000,Diesel,83600,1,81,seat,2016,12,1102,2016.Diesel
8132768,FR,10000,Diesel,78500,1,33,seat,2016,12,1102,2016.Diesel
8169676,FR,8500,Diesel,117000,1,72,seat,2016,12,1102,2016.Diesel
8068818,FR,9900,Essence,43700,1,94,dacia,2016,12,225,2016.Essence
8050758,FR,4500,Diesel,100800,1,59,dacia,2016,12,1102,2016.Diesel
8061352,FR,10900,Essence,29500,1,29,dacia,2016,12,225,2016.Essence
8024664,FR,77500,Diesel,9200,1,34,porsche,2016,12,1102,2016.Diesel
8099712,FR,6000,Essence,63000,1,94,nissan,2016,12,225,2016.Essence
8118679,FR,6500,Essence,42400,1,34,nissan,2016,12,225,2016.Essence
8076604,FR,8000,Diesel,4600,1,59,renault,2016,12,1102,2016.Diesel
8088968,FR,5500,Essence,80000,1,33,renault,2016,12,225,2016.Essence
8103051,FR,5750,Diesel,72000,1,83,renault,2016,12,1102,2016.Diesel
8056978,FR,15500,Diesel,60000,1,59,opel,2016,12,1102,2016.Diesel
8054471,FR,4000,Essence,61037,1,26,fiat,2016,12,225,2016.Essence
8094068,FR,5700,Diesel,7050,1,91,fiat,2016,12,1102,2016.Diesel
8025839,FR,6000,Diesel,71250,1,33,fiat,2016,12,1102,2016.Diesel
8148691,FR,12950,Diesel,60000,1,67,toyota,2016,12,1102,2016.Diesel
8027903,FR,10450,Diesel,123455,1,57,ford,2016,12,1102,2016.Diesel
8164384,FR,4500,Essence,25000,1,30,chevrolet,2016,12,225,2016.Essence
8033789,FR,5100,Essence,106200,1,6,suzuki,2016,12,225,2016.Essence
8049635,FR,8700,Essence,44000,1,94,suzuki,2016,12,225,2016.Essence
8028463,FR,6000,Essence,82650,1,63,opel,2016,12,225,2016.Essence
8062244,FR,4800,Electrique,9700,1,83,renault,2016,12,2,2016.Electrique
8035679,FR,11000,Essence,44000,1,1,toyota,2016,12,225,2016.Essence
8153873,FR,4200,Essence,103000,1,91,toyota,2016,12,225,2016.Essence
8176795,FR,8300,Diesel,52000,1,45,toyota,2016,12,1102,2016.Diesel
8022322,FR,4400,Essence,75400,1,6,smart,2016,12,225,2016.Essence
8072753,FR,5000,Essence,30000,1,77,autres,2016,12,225,2016.Essence
8079777,FR,5500,Essence,45000,1,75,autres,2016,12,225,2016.Essence
13908568,FR,10500,Diesel,89500,1,79,volkswagen,2017,9,1786,2017.Diesel
13877466,FR,9000,Essence,55500,1,44,suzuki,2017,9,683,2017.Essence
13935175,FR,2799,Diesel,150000,1,68,citroen,2017,10,1786,2017.Diesel
10326964,FR,16540,Diesel,15805,0,82,peugeot,2017,5,1786,2017.Diesel
7486206,FR,17390,Diesel,11996,0,35,renault,2016,10,1102,2016.Diesel
7409120,FR,14990,Diesel,64473,0,2,renault,2016,10,1102,2016.Diesel
7478715,FR,8900,Diesel,91943,0,26,nissan,2016,10,1102,2016.Diesel
7709914,FR,65990,Diesel,10,0,33,audi,2016,11,1102,2016.Diesel
7768507,FR,31950,Diesel,79450,1,63,audi,2016,11,1102,2016.Diesel
7770898,FR,3990,Essence,55038,0,59,peugeot,2016,11,225,2016.Essence
7795114,FR,3500,Diesel,199000,0,26,peugeot,2016,11,1102,2016.Diesel
9942455,FR,12900,Essence,8000,0,41,peugeot,2017,4,683,2017.Essence
10008766,FR,8990,Diesel,78598,0,81,peugeot,2017,4,1786,2017.Diesel
10040242,FR,14990,Diesel,17485,0,35,peugeot,2017,4,1786,2017.Diesel
8578385,FR,5990,Diesel,118000,0,59,citroen,2017,1,1786,2017.Diesel
8624644,FR,22490,Diesel,9437,0,45,citroen,2017,1,1786,2017.Diesel
8574253,FR,28500,Essence,114500,0,75,audi,2017,1,683,2017.Essence
8556233,FR,13500,Diesel,47007,0,27,peugeot,2017,1,1786,2017.Diesel
10201090,FR,5490,Diesel,101000,0,34,peugeot,2017,5,1786,2017.Diesel
10583066,FR,3200,Essence,168000,1,44,peugeot,2017,5,683,2017.Essence
10503318,FR,6350,Diesel,134870,0,44,peugeot,2017,5,1786,2017.Diesel
10460152,FR,14590,Diesel,16781,0,39,peugeot,2017,5,1786,2017.Diesel
10561285,FR,8063,Essence,57471,0,84,peugeot,2017,5,683,2017.Essence
7453887,FR,6480,Essence,27100,0,6,ktm,2016,10,225,2016.Essence
7451393,FR,16880,Diesel,97900,0,78,mercedes-benz,2016,10,1102,2016.Diesel
7472583,FR,15990,Diesel,34270,0,37,peugeot,2016,10,1102,2016.Diesel
7478466,FR,13200,Diesel,108000,1,73,peugeot,2016,10,1102,2016.Diesel
7408885,FR,13490,Diesel,68500,0,57,bmw,2016,10,1102,2016.Diesel
7418728,FR,18900,Diesel,49333,0,56,citroen,2016,10,1102,2016.Diesel
7390636,FR,14990,Diesel,15800,0,75,peugeot,2016,10,1102,2016.Diesel
7414942,FR,22300,Essence,8500,0,92,peugeot,2016,10,225,2016.Essence
7467196,FR,16990,Diesel,37000,0,56,peugeot,2016,10,1102,2016.Diesel
7414898,FR,12690,Diesel,33542,0,91,renault,2016,10,1102,2016.Diesel
9033828,FR,7800,Diesel,102032,0,70,citroen,2017,2,1786,2017.Diesel
8988078,FR,5200,Diesel,148000,1,81,peugeot,2017,2,1786,2017.Diesel
9021703,FR,4990,Essence,131,0,53,peugeot,2017,2,683,2017.Essence
14854573,FR,15800,Diesel,95000,1,59,audi,2017,10,1786,2017.Diesel
14862753,FR,17000,Diesel,99500,1,95,audi,2017,10,1786,2017.Diesel
14863115,FR,9000,Essence,127000,1,62,audi,2017,10,683,2017.Essence
14871001,FR,20500,Diesel,53000,1,75,audi,2017,10,1786,2017.Diesel
14874677,FR,5990,Diesel,175000,1,7,audi,2017,10,1786,2017.Diesel
14875544,FR,24900,Diesel,76000,1,2,audi,2017,10,1786,2017.Diesel
13697993,FR,5900,Diesel,81000,1,54,audi,2017,9,1786,2017.Diesel
13698421,FR,6000,Diesel,200000,1,86,audi,2017,9,1786,2017.Diesel
2542212,FR,8000,diesel,136882,0,62,dacia,2016,1,1102,2016.diesel
2552215,FR,11300,diesel,75500,0,82,dacia,2016,1,1102,2016.diesel
2576301,FR,12000,diesel,52000,0,34,dacia,2016,2,1102,2016.diesel
2591238,FR,13500,diesel,42000,0,30,dacia,2016,2,1102,2016.diesel
2601459,FR,13900,diesel,32500,0,85,dacia,2016,2,1102,2016.diesel
2608176,FR,13300,diesel,47530,0,69,dacia,2016,2,1102,2016.diesel
2609809,FR,16900,diesel,3900,0,78,dacia,2016,2,1102,2016.diesel
2671166,FR,9200,diesel,97000,0,69,dacia,2016,2,1102,2016.diesel
2672644,FR,8800,diesel,74500,0,31,dacia,2016,2,1102,2016.diesel
2438275,FR,9800,diesel,127200,0,75,renault,2016,1,1102,2016.diesel
2440330,FR,3650,diesel,142000,0,78,renault,2016,1,1102,2016.diesel
2468517,FR,13900,diesel,105000,0,10,renault,2016,1,1102,2016.diesel
2538512,FR,4700,diesel,147000,0,93,renault,2016,1,1102,2016.diesel
2550485,FR,6590,diesel,146273,0,6,renault,2016,1,1102,2016.diesel
2558697,FR,5900,diesel,149000,0,79,renault,2016,2,1102,2016.diesel
2563897,FR,16000,diesel,75000,0,38,renault,2016,2,1102,2016.diesel
2577510,FR,7000,diesel,150000,0,69,renault,2016,2,1102,2016.diesel
2579637,FR,9300,diesel,149688,0,93,renault,2016,2,1102,2016.diesel
2658551,FR,11000,diesel,102000,0,62,renault,2016,2,1102,2016.diesel
2666301,FR,25000,diesel,10000,0,75,renault,2016,2,1102,2016.diesel
2444640,FR,11900,diesel,108000,0,85,peugeot,2016,1,1102,2016.diesel
2527488,FR,17300,diesel,82000,0,49,peugeot,2016,1,1102,2016.diesel
2399180,FR,6200,diesel,93000,0,59,ford,2016,1,1102,2016.diesel
2401150,FR,3300,diesel,170000,0,59,ford,2016,1,1102,2016.diesel
10297760,FR,3490,Diesel,150,0,42,peugeot,2017,5,1786,2017.Diesel
10346424,FR,4499,Essence,81000,0,59,peugeot,2017,5,683,2017.Essence
10366638,FR,6580,Diesel,77339,0,44,peugeot,2017,5,1786,2017.Diesel
10378479,FR,5490,Diesel,99863,0,54,peugeot,2017,5,1786,2017.Diesel
7384163,FR,5000,Essence,35000,0,67,skoda,2016,10,225,2016.Essence
7486546,FR,26990,Diesel,8500,0,72,renault,2016,10,1102,2016.Diesel
7409251,FR,2900,Diesel,172000,1,44,opel,2016,10,1102,2016.Diesel
7501589,FR,17537,Diesel,81434,0,21,volkswagen,2016,10,1102,2016.Diesel
7473942,FR,18000,Essence,52000,1,1,volkswagen,2016,10,225,2016.Essence
7434870,FR,5250,Essence,16300,0,94,renault,2016,10,225,2016.Essence
7785638,FR,37995,Diesel,92153,0,63,audi,2016,11,1102,2016.Diesel
7806132,FR,12590,Essence,4000,0,67,volkswagen,2016,11,225,2016.Essence
7667791,FR,12990,Diesel,124400,0,33,bmw,2016,11,1102,2016.Diesel
7802068,FR,32900,Diesel,91800,0,31,bmw,2016,11,1102,2016.Diesel
7719391,FR,9990,Essence,4567,0,51,peugeot,2016,11,225,2016.Essence
9972491,FR,22490,Essence,100,0,12,peugeot,2017,4,683,2017.Essence
10025408,FR,11950,Essence,1,0,6,peugeot,2017,4,683,2017.Essence
11099147,FR,12900,Diesel,96000,0,89,bmw,2017,6,1786,2017.Diesel
10778890,FR,10990,Essence,18600,0,70,volkswagen,2017,6,683,2017.Essence
10672346,FR,61000,Diesel,38638,0,10,bmw,2017,6,1786,2017.Diesel
10630981,FR,42990,Diesel,4500,0,56,jaguar,2017,6,1786,2017.Diesel
10622422,FR,5990,Diesel,128300,0,26,peugeot,2017,6,1786,2017.Diesel
10656213,FR,6290,Diesel,122728,0,56,peugeot,2017,6,1786,2017.Diesel
8577601,FR,9490,Diesel,83000,0,57,citroen,2017,1,1786,2017.Diesel
8673613,FR,12250,Diesel,70289,0,45,citroen,2017,2,1786,2017.Diesel
8603314,FR,7900,Essence,43804,0,6,toyota,2017,1,683,2017.Essence
10119439,FR,14310,Essence,10,0,57,peugeot,2017,4,683,2017.Essence
10457892,FR,12990,Diesel,37847,0,34,peugeot,2017,5,1786,2017.Diesel
7453886,FR,7880,Essence,7390,0,6,ktm,2016,10,225,2016.Essence
7434888,FR,13850,Diesel,85800,0,94,audi,2016,10,1102,2016.Diesel
7455938,FR,6700,Diesel,145000,1,59,citroen,2016,10,1102,2016.Diesel
7484785,FR,24000,Diesel,122800,1,59,audi,2016,10,1102,2016.Diesel
7453717,FR,17690,Diesel,4950,0,13,peugeot,2016,10,1102,2016.Diesel
7443465,FR,13490,Diesel,69338,0,28,peugeot,2016,10,1102,2016.Diesel
9034059,FR,22890,Diesel,9260,0,71,citroen,2017,2,1786,2017.Diesel
8918606,FR,32990,Essence,10,0,44,audi,2017,2,683,2017.Essence
9016244,FR,15000,Diesel,128500,0,43,bmw,2017,2,1786,2017.Diesel
9026038,FR,4790,Essence,96600,0,59,peugeot,2017,2,683,2017.Essence
9020517,FR,5990,Diesel,116880,0,50,peugeot,2017,2,1786,2017.Diesel
9020528,FR,4990,Diesel,172500,0,50,peugeot,2017,2,1786,2017.Diesel
16154732,FR,8100,Diesel,145000,1,33,volkswagen,2017,12,1786,2017.Diesel
16157472,FR,8900,Diesel,175000,1,93,volkswagen,2017,12,1786,2017.Diesel
16157646,FR,15700,Essence,26000,1,51,volkswagen,2017,12,683,2017.Essence
16165220,FR,13490,Diesel,70500,1,34,volkswagen,2017,12,1786,2017.Diesel
16165929,FR,12000,Diesel,153800,1,22,volkswagen,2017,12,1786,2017.Diesel
16167663,FR,23490,Diesel,55000,1,38,volkswagen,2017,12,1786,2017.Diesel
